NUM:   4 FUNIL-GRANDE          Penal: 0          0
2022  4.26  1.36   2.1  7.18  4.77  9.43 10.72 10.28 10.07  4.06 10.39  1.37
2023  4.35  1.37  2.13  7.33  4.87  9.63 10.95  10.5 10.28  4.14 10.62  1.39
2024  4.43  1.39  2.16  7.48  4.96  9.83 11.18 10.72  10.5  4.22 10.84  1.41
2025  4.51  1.41   2.2  7.63  5.06 10.04 11.42 10.94 10.72   4.3 11.07  1.42
NUM:  39 IBITINGA              Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  3.33  1.79  2.33  4.98  3.96  7.36   8.3  7.98  6.56  2.28   9.1  1.67
2022  3.39  1.81  2.37  5.07  4.03  7.51  8.48  8.14  6.69  2.31  9.29  1.69
2023  3.44  1.83   2.4  5.17   4.1  7.66  8.65  8.31  6.82  2.34  9.48   1.7
2024   3.5  1.85  2.43  5.26  4.17  7.82  8.82  8.47  6.96  2.37  9.67  1.72
2025  3.56  1.87  2.47  5.36  4.24  7.97     9  8.64  7.09   2.4  9.87  1.74
NUM:  40 PROMISSAO             Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  1.19  0.85  1.36  3.35  2.88  4.89  5.43  4.73  5.39  2.05   3.3  0.86
2022   1.2  0.86  1.38  3.41  2.93  4.99  5.54  4.83   5.5  2.08  3.36  0.86
2023  1.21  0.86   1.4  3.47  2.99  5.09  5.65  4.92  5.61  2.11  3.43  0.87
2024  1.23  0.87  1.41  3.54  3.04  5.18  5.77  5.02  5.72  2.14  3.49  0.87
2025  1.24  0.87  1.43   3.6  3.09  5.28  5.88  5.11  5.83  2.18  3.55  0.88
NUM:  42 NAVANHANDAVA          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  1.87  0.44   1.6  3.97  3.54  5.71  6.44  5.59  6.44  2.94  3.87  0.44
2022   1.9  0.44  1.63  4.06  3.62  5.84  6.59  5.71  6.58     3  3.96  0.45
2023  1.94  0.45  1.66  4.14   3.7  5.97  6.73  5.84  6.72  3.06  4.04  0.45
2024  1.98  0.45  1.69  4.23  3.77  6.09  6.88  5.96  6.87  3.13  4.12  0.45
2025  2.01  0.45  1.72  4.31  3.85  6.22  7.02  6.09  7.01  3.19  4.21  0.45
NUM:  43 TRES IRMAOS           Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  2.39     1  1.52  3.98  4.34  6.46  7.43  5.99  6.18  3.49  4.96     1
2022  2.43     1  1.54  4.06  4.42  6.59  7.59  6.12  6.31  3.56  5.06  1.01
2023  2.47  1.01  1.56  4.14  4.51  6.73  7.75  6.24  6.44  3.62  5.16  1.02
2024  2.51  1.02  1.57  4.21  4.59  6.87  7.91  6.37  6.57  3.69  5.26  1.03
2025  2.55  1.02  1.59  4.29  4.68     7  8.06  6.49   6.7  3.75  5.36  1.03
NUM:  45 JUPIA                 Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  1.54  1.56  1.54  1.73  1.65  1.74  1.78  1.74  1.72  1.69  1.65  1.54
2022  1.56  1.58  1.56  1.75  1.66  1.76   1.8  1.76  1.74  1.71  1.67  1.55
2023  1.57  1.59  1.57  1.77  1.68  1.78  1.83  1.78  1.76  1.73  1.68  1.57
2024  1.59  1.61  1.59  1.79   1.7   1.8  1.85   1.8  1.78  1.75   1.7  1.58
2025   1.6  1.62   1.6  1.81  1.72  1.82  1.87  1.82   1.8  1.76  1.72   1.6
NUM:  46 P. PRIMAVERA          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  7.28   6.1 10.96 16.25 10.05 18.62 19.84  21.8  18.3 19.49  8.28  7.19
2022  7.35  6.13 11.12 16.56 10.19 18.99 20.24 22.26 18.67 19.88  8.37  7.25
2023  7.41  6.16 11.29 16.86 10.33 19.36 20.65 22.72 19.03 20.28  8.47  7.32
2024  7.48   6.2 11.45 17.17 10.47 19.73 21.05 23.17 19.39 20.67  8.56  7.38
2025  7.54  6.23 11.62 17.48 10.61  20.1 21.45 23.63 19.75 21.07  8.65  7.44
NUM: 278 MANSO                 Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.21  0.21  0.21  0.21  0.25  0.28  0.29  0.31  0.26  0.23  0.22  0.22
2022  0.22  0.22  0.22  0.22  0.25  0.28   0.3  0.31  0.27  0.24  0.22  0.22
2023  0.22  0.22  0.22  0.22  0.26  0.29  0.31  0.32  0.27  0.25  0.23  0.23
2024  0.23  0.23  0.23  0.23  0.26   0.3  0.31  0.33  0.28  0.25  0.23  0.24
2025  0.23  0.23  0.23  0.23  0.27   0.3  0.32  0.34  0.29  0.26  0.24  0.24
NUM:  47 A.A. LAYDNER          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  1.01  1.01  1.01   6.2  2.35  8.09 10.31  10.4   5.3  1.03  10.6  1.02
2022  1.03  1.02  1.03  6.34  2.39  8.28 10.55 10.65  5.42  1.04 10.85  1.04
2023  1.04  1.04  1.04  6.48  2.43  8.46 10.79 10.89  5.54  1.05  11.1  1.05
2024  1.05  1.05  1.05  6.62  2.48  8.65 11.03 11.13  5.65  1.07 11.35  1.06
2025  1.06  1.06  1.06  6.76  2.52  8.84 11.27 11.37  5.77  1.08 11.59  1.07
NUM:  49 CHAVANTES             Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.92   0.6  0.63  0.77  1.26  2.71  2.79  3.49  3.33  0.78  1.86   0.6
2022  0.94   0.6  0.64  0.78  1.28  2.77  2.85  3.56   3.4  0.79  1.89  0.61
2023  0.95  0.61  0.65  0.79  1.31  2.83  2.91  3.64  3.48   0.8  1.93  0.61
2024  0.97  0.61  0.65   0.8  1.33  2.89  2.98  3.72  3.55  0.81  1.97  0.62
2025  0.98  0.62  0.66  0.81  1.35  2.95  3.04  3.79  3.62  0.82  2.01  0.63
NUM:  50 L.N. GARCEZ           Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  1.88  0.91  0.93  2.52  1.86  3.51  4.01  3.79  3.84  1.67  3.63  0.92
2022  1.91  0.92  0.94  2.57   1.9  3.59  4.09  3.87  3.92  1.69  3.71  0.93
2023  1.95  0.93  0.95  2.62  1.93  3.66  4.18  3.95  4.01  1.72  3.78  0.94
2024  1.98  0.94  0.96  2.67  1.97  3.74  4.27  4.04  4.09  1.75  3.86  0.95
2025  2.02  0.95  0.97  2.72     2  3.81  4.35  4.12  4.17  1.78  3.94  0.96
NUM:  51 CANOAS II             Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.32   0.1  0.12   0.2  0.17  0.27  0.31  0.28  0.35  0.17  0.28  0.11
2022  0.32  0.11  0.12  0.21  0.17  0.28  0.32  0.29  0.35  0.17  0.28  0.11
2023  0.33  0.11  0.12  0.21  0.17  0.28  0.32  0.29  0.36  0.18  0.29  0.11
2024  0.34  0.11  0.12  0.21  0.18  0.29  0.33   0.3  0.37  0.18   0.3  0.11
2025  0.34  0.11  0.13  0.22  0.18  0.29  0.34   0.3  0.37  0.18   0.3  0.11
NUM:  52 CANOAS I              Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.38  0.22  0.23  0.26  0.28  0.34   0.4  0.36  0.43  0.27  0.34  0.22
2022  0.38  0.22  0.24  0.26  0.29  0.35  0.41  0.37  0.44  0.28  0.35  0.22
2023  0.39  0.22  0.24  0.27  0.29  0.35  0.42  0.37  0.44  0.28  0.36  0.22
2024   0.4  0.22  0.24  0.27   0.3  0.36  0.43  0.38  0.45  0.29  0.36  0.23
2025   0.4  0.23  0.25  0.27   0.3  0.37  0.43  0.39  0.46  0.29  0.37  0.23
NUM:  61 CAPIVARA              Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021-12.11-15.59-15.55-15.19-14.02-12.24 -9.46-11.28  -9.9-14.13-12.82-15.55
2022-11.99-15.55 -15.5-15.13-13.95-12.11 -9.27-11.14 -9.72-14.06-12.71-15.51
2023-11.88-15.51-15.47-15.09-13.87-11.99 -9.09-10.99 -9.55-13.99 -12.6-15.48
2024-11.75-15.48-15.43-15.05-13.79-11.88 -8.89-10.85 -9.36-13.91 -12.5-15.43
2025-11.63-15.44-15.39-14.99-13.72-11.75 -8.71-10.71 -9.19-13.84 -12.4 -15.4
NUM:  62 TAQUARUCU             Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.49   0.3  0.31  0.33  0.58  0.84  1.16  0.85  0.93  0.55  0.54  0.31
2022   0.5  0.31  0.31  0.33  0.59  0.85  1.18  0.86  0.95  0.56  0.55  0.31
2023  0.51  0.31  0.31  0.34   0.6  0.87  1.21  0.88  0.97  0.57  0.56  0.31
2024  0.52  0.31  0.31  0.34  0.61  0.89  1.23   0.9  0.99  0.58  0.57  0.32
2025  0.52  0.32  0.32  0.34  0.62   0.9  1.26  0.91  1.01  0.59  0.58  0.32
NUM:  63 ROSANA                Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  2.26  1.88  1.91  1.94   2.3  2.59  3.38  2.62  3.08  2.19  2.31   1.9
2022  2.29   1.9  1.93  1.96  2.33  2.63  3.44  2.66  3.13  2.21  2.34  1.92
2023  2.32  1.92  1.95  1.98  2.36  2.67   3.5  2.69  3.18  2.24  2.37  1.94
2024  2.35  1.94  1.97  2.01  2.39  2.71  3.55  2.73  3.23  2.27   2.4  1.96
2025  2.38  1.96     2  2.03  2.42  2.75  3.61  2.77  3.29   2.3  2.43  1.99
NUM:1132 CALHA-CEDAE           Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021     6     6     6     6     6     6     6     6     6     6     6     6
2022     6     6     6     6     6     6     6     6     6     6     6     6
2023     6     6     6     6     6     6     6     6     6     6     6     6
2024     6     6     6     6     6     6     6     6     6     6     6     6
2025     6     6     6     6     6     6     6     6     6     6     6     6
